1 Temperature:23.18 Humidity:27.272 Light:426 CO2:721.25 HumidityRatio:0.004792988
0 Temperature:21.29 Humidity:25.7 Light:0 CO2:469 HumidityRatio:0.004020769
0 Temperature:21.26 Humidity:25.66666667 Light:0 CO2:467.3333333 HumidityRatio:0.00400809
0 Temperature:21.245 Humidity:25.65 Light:0 CO2:471.5 HumidityRatio:0.004001763
0 Temperature:21.23 Humidity:25.63333333 Light:0 CO2:471.6666667 HumidityRatio:0.003995443
0 Temperature:21.29 Humidity:25.7 Light:0 CO2:475 HumidityRatio:0.004020769
0 Temperature:21.2 Humidity:25.6 Light:0 CO2:471 HumidityRatio:0.003982828
0 Temperature:21.2 Humidity:25.6 Light:0 CO2:471 HumidityRatio:0.003982828
0 Temperature:21.245 Humidity:25.65 Light:0 CO2:471 HumidityRatio:0.004001763
0 Temperature:21.245 Humidity:25.65 Light:0 CO2:474.5 HumidityRatio:0.004001763
0 Temperature:21.2 Humidity:25.6 Light:0 CO2:475.5 HumidityRatio:0.003982828
0 Temperature:21.2 Humidity:25.6 Light:0 CO2:474 HumidityRatio:0.003982828
0 Temperature:21.2 Humidity:25.6 Light:0 CO2:469 HumidityRatio:0.003982828
0 Temperature:21.2 Humidity:25.6 Light:0 CO2:474 HumidityRatio:0.003982828
0 Temperature:21.2 Humidity:25.6 Light:0 CO2:474 HumidityRatio:0.003982828
0 Temperature:21.2 Humidity:25.6 Light:0 CO2:468.5 HumidityRatio:0.003982828
0 Temperature:21.2 Humidity:25.6 Light:0 CO2:469.5 HumidityRatio:0.003982828
0 Temperature:21.2 Humidity:25.6 Light:0 CO2:472.5 HumidityRatio:0.003982828
0 Temperature:21.2 Humidity:25.6 Light:0 CO2:467.5 HumidityRatio:0.003982828
0 Temperature:21.2 Humidity:25.6 Light:0 CO2:469 HumidityRatio:0.003982828
0 Temperature:21.2 Humidity:25.55 Light:0 CO2:466.5 HumidityRatio:0.003974999
0 Temperature:21.2 Humidity:25.5 Light:0 CO2:469.5 HumidityRatio:0.003967171
0 Temperature:21.2 Humidity:25.5 Light:0 CO2:469 HumidityRatio:0.003967171
0 Temperature:21.2 Humidity:25.5 Light:0 CO2:467 HumidityRatio:0.003967171
0 Temperature:21.2 Humidity:25.5 Light:0 CO2:467.3333333 HumidityRatio:0.003967171
0 Temperature:21.2 Humidity:25.5 Light:0 CO2:467 HumidityRatio:0.003967171
0 Temperature:21.2 Humidity:25.5 Light:0 CO2:464.5 HumidityRatio:0.003967171
0 Temperature:21.2 Humidity:25.445 Light:0 CO2:466 HumidityRatio:0.00395856
0 Temperature:21.2 Humidity:25.5 Light:0 CO2:473 HumidityRatio:0.003967171
0 Temperature:21.2 Humidity:25.39 Light:0 CO2:475 HumidityRatio:0.003949949
0 Temperature:21.2 Humidity:25.39 Light:0 CO2:471 HumidityRatio:0.003949949
0 Temperature:21.2 Humidity:25.39 Light:0 CO2:470 HumidityRatio:0.003949949
0 Temperature:21.2 Humidity:25.39 Light:0 CO2:466.25 HumidityRatio:0.003949949
0 Temperature:21.2 Humidity:25.39 Light:0 CO2:467 HumidityRatio:0.003949949
0 Temperature:21.2 Humidity:25.39 Light:0 CO2:473 HumidityRatio:0.003949949
0 Temperature:21.2 Humidity:25.39 Light:0 CO2:468 HumidityRatio:0.003949949
0 Temperature:21.2 Humidity:25.39 Light:0 CO2:463 HumidityRatio:0.003949949
0 Temperature:21.2 Humidity:25.39 Light:0 CO2:466 HumidityRatio:0.003949949
0 Temperature:21.2 Humidity:25.39 Light:0 CO2:467 HumidityRatio:0.003949949
0 Temperature:21.2 Humidity:25.29 Light:0 CO2:468 HumidityRatio:0.003934293
0 Temperature:21.2 Humidity:25.39 Light:0 CO2:468 HumidityRatio:0.003949949
0 Temperature:21.2 Humidity:25.29 Light:0 CO2:468 HumidityRatio:0.003934293
0 Temperature:21.2 Humidity:25.34 Light:0 CO2:465.5 HumidityRatio:0.003942121
0 Temperature:21.2 Humidity:25.39 Light:0 CO2:464 HumidityRatio:0.003949949
0 Temperature:21.2 Humidity:25.34 Light:0 CO2:464.5 HumidityRatio:0.003942121
0 Temperature:21.2 Humidity:25.29 Light:0 CO2:465.6666667 HumidityRatio:0.003934293
0 Temperature:21.2 Humidity:25.365 Light:0 CO2:465.75 HumidityRatio:0.003946035
0 Temperature:21.2 Humidity:25.39 Light:0 CO2:464 HumidityRatio:0.003949949
0 Temperature:21.2 Humidity:25.39 Light:0 CO2:467 HumidityRatio:0.003949949
0 Temperature:21.15 Humidity:25.39 Light:0 CO2:466.5 HumidityRatio:0.003937767
0 Temperature:21.2 Humidity:25.39 Light:0 CO2:465 HumidityRatio:0.003949949
0 Temperature:21.2 Humidity:25.39 Light:0 CO2:462 HumidityRatio:0.003949949
0 Temperature:21.2 Humidity:25.39 Light:0 CO2:459.6666667 HumidityRatio:0.003949949
0 Temperature:21.2 Humidity:25.29 Light:0 CO2:458 HumidityRatio:0.003934293
0 Temperature:21.2 Humidity:25.34 Light:0 CO2:462.5 HumidityRatio:0.003942121
0 Temperature:21.2 Humidity:25.29 Light:0 CO2:467 HumidityRatio:0.003934293
0 Temperature:21.2 Humidity:25.29 Light:0 CO2:466.5 HumidityRatio:0.003934293
0 Temperature:21.2 Humidity:25.29 Light:0 CO2:463 HumidityRatio:0.003934293
0 Temperature:21.2 Humidity:25.29 Light:0 CO2:465 HumidityRatio:0.003934293
0 Temperature:21.2 Humidity:25.29 Light:0 CO2:463.25 HumidityRatio:0.003934293
0 Temperature:21.2 Humidity:25.29 Light:0 CO2:460 HumidityRatio:0.003934293
0 Temperature:21.2 Humidity:25.29 Light:0 CO2:457 HumidityRatio:0.003934293
0 Temperature:21.2 Humidity:25.29 Light:0 CO2:456 HumidityRatio:0.003934293
0 Temperature:21.245 Humidity:25.245 Light:0 CO2:454 HumidityRatio:0.003938177
0 Temperature:21.23 Humidity:25.23 Light:0 CO2:454 HumidityRatio:0.003932179
0 Temperature:21.29 Humidity:25.29 Light:0 CO2:458 HumidityRatio:0.003956216
0 Temperature:21.2 Humidity:25.2 Light:0 CO2:456 HumidityRatio:0.003920204
0 Temperature:21.245 Humidity:25.245 Light:0 CO2:456.5 HumidityRatio:0.003938177
0 Temperature:21.245 Humidity:25.245 Light:0 CO2:458.5 HumidityRatio:0.003938177
0 Temperature:21.26 Humidity:25.26 Light:0 CO2:459.6666667 HumidityRatio:0.003944183
0 Temperature:21.245 Humidity:25.245 Light:0 CO2:464 HumidityRatio:0.003938177
0 Temperature:21.245 Humidity:25.2 Light:0 CO2:465 HumidityRatio:0.003931113
0 Temperature:21.29 Humidity:25.2 Light:0 CO2:461 HumidityRatio:0.003942048
0 Temperature:21.245 Humidity:25.2 Light:0 CO2:458.5 HumidityRatio:0.003931113
0 Temperature:21.29 Humidity:25.2 Light:0 CO2:459 HumidityRatio:0.003942048
0 Temperature:21.29 Humidity:25.2 Light:0 CO2:451 HumidityRatio:0.003942048
0 Temperature:21.29 Humidity:25.2 Light:0 CO2:456 HumidityRatio:0.003942048
0 Temperature:21.29 Humidity:25.2 Light:0 CO2:463 HumidityRatio:0.003942048
0 Temperature:21.29 Humidity:25.2 Light:0 CO2:461.6666667 HumidityRatio:0.003942048
0 Temperature:21.29 Humidity:25.2 Light:0 CO2:458 HumidityRatio:0.003942048
0 Temperature:21.29 Humidity:25.2 Light:0 CO2:450 HumidityRatio:0.003942048
0 Temperature:21.29 Humidity:25.2 Light:0 CO2:457 HumidityRatio:0.003942048
0 Temperature:21.29 Humidity:25.2 Light:0 CO2:456 HumidityRatio:0.003942048
0 Temperature:21.29 Humidity:25.2 Light:0 CO2:456 HumidityRatio:0.003942048
0 Temperature:21.29 Humidity:25.2 Light:0 CO2:461 HumidityRatio:0.003942048
0 Temperature:21.29 Humidity:25.2 Light:0 CO2:463 HumidityRatio:0.003942048
0 Temperature:21.29 Humidity:25.2 Light:0 CO2:460 HumidityRatio:0.003942048
0 Temperature:21.29 Humidity:25.2 Light:0 CO2:456 HumidityRatio:0.003942048
0 Temperature:21.29 Humidity:25.2 Light:0 CO2:454.5 HumidityRatio:0.003942048
0 Temperature:21.29 Humidity:25.2 Light:0 CO2:448.5 HumidityRatio:0.003942048
0 Temperature:21.29 Humidity:25.2 Light:0 CO2:453.5 HumidityRatio:0.003942048
0 Temperature:21.29 Humidity:25.2 Light:0 CO2:454 HumidityRatio:0.003942048
0 Temperature:21.29 Humidity:25.2 Light:0 CO2:454 HumidityRatio:0.003942048
0 Temperature:21.29 Humidity:25.245 Light:0 CO2:450.5 HumidityRatio:0.003949132
0 Temperature:21.29 Humidity:25.245 Light:0 CO2:453 HumidityRatio:0.003949132
0 Temperature:21.2 Humidity:25.2 Light:0 CO2:457 HumidityRatio:0.003920204
0 Temperature:21.2 Humidity:25.2 Light:0 CO2:452.5 HumidityRatio:0.003920204
0 Temperature:21.2 Humidity:25.2 Light:0 CO2:449 HumidityRatio:0.003920204
0 Temperature:21.2 Humidity:25.2 Light:0 CO2:458.6666667 HumidityRatio:0.003920204
0 Temperature:21.2 Humidity:25.2 Light:0 CO2:454.5 HumidityRatio:0.003920204
0 Temperature:21.2 Humidity:25.245 Light:0 CO2:455.5 HumidityRatio:0.003927249
0 Temperature:21.2 Humidity:25.245 Light:0 CO2:453.5 HumidityRatio:0.003927249
0 Temperature:21.2 Humidity:25.29 Light:0 CO2:452 HumidityRatio:0.003934293
0 Temperature:21.2 Humidity:25.29 Light:0 CO2:451.5 HumidityRatio:0.003934293
0 Temperature:21.2 Humidity:25.29 Light:0 CO2:451 HumidityRatio:0.003934293
0 Temperature:21.16666667 Humidity:25.35666667 Light:0 CO2:450.3333333 HumidityRatio:0.003936616
0 Temperature:21.16666667 Humidity:25.39 Light:0 CO2:450 HumidityRatio:0.003941824
0 Temperature:21.15 Humidity:25.39 Light:0 CO2:453.5 HumidityRatio:0.003937767
0 Temperature:21.1 Humidity:25.39 Light:0 CO2:454 HumidityRatio:0.003925619
0 Temperature:21.15 Humidity:25.39 Light:0 CO2:452.5 HumidityRatio:0.003937767
0 Temperature:21.1 Humidity:25.39 Light:0 CO2:454 HumidityRatio:0.003925619
0 Temperature:21.1 Humidity:25.39 Light:0 CO2:457 HumidityRatio:0.003925619
0 Temperature:21.1 Humidity:25.46333333 Light:0 CO2:450.3333333 HumidityRatio:0.003937029
0 Temperature:21.1 Humidity:25.5 Light:0 CO2:451 HumidityRatio:0.003942734
0 Temperature:21.1 Humidity:25.5 Light:0 CO2:451 HumidityRatio:0.003942734
0 Temperature:21.05 Humidity:25.445 Light:0 CO2:449 HumidityRatio:0.003922035
0 Temperature:21.1 Humidity:25.5 Light:0 CO2:449 HumidityRatio:0.003942734
0 Temperature:21.05 Humidity:25.445 Light:0 CO2:450 HumidityRatio:0.003922035
0 Temperature:21.05 Humidity:25.445 Light:0 CO2:449 HumidityRatio:0.003922035
0 Temperature:21.1 Humidity:25.5 Light:0 CO2:445 HumidityRatio:0.003942734
0 Temperature:21 Humidity:25.39 Light:0 CO2:443 HumidityRatio:0.003901421
0 Temperature:21.1 Humidity:25.5 Light:0 CO2:446.5 HumidityRatio:0.003942734
0 Temperature:21.1 Humidity:25.5 Light:0 CO2:446 HumidityRatio:0.003942734
0 Temperature:21.1 Humidity:25.5 Light:0 CO2:451.5 HumidityRatio:0.003942734
0 Temperature:21.1 Humidity:25.39 Light:0 CO2:445 HumidityRatio:0.003925619
0 Temperature:21.1 Humidity:25.39 Light:0 CO2:449 HumidityRatio:0.003925619
0 Temperature:21.1 Humidity:25.39 Light:0 CO2:451.6666667 HumidityRatio:0.003925619
0 Temperature:21.1 Humidity:25.39 Light:0 CO2:452 HumidityRatio:0.003925619
0 Temperature:21.1 Humidity:25.39 Light:0 CO2:451 HumidityRatio:0.003925619
0 Temperature:21.05 Humidity:25.34 Light:0 CO2:450 HumidityRatio:0.003905749
0 Temperature:21.1 Humidity:25.39 Light:0 CO2:450 HumidityRatio:0.003925619
0 Temperature:21.1 Humidity:25.39 Light:0 CO2:448 HumidityRatio:0.003925619
0 Temperature:21.1 Humidity:25.39 Light:0 CO2:450.6666667 HumidityRatio:0.003925619
0 Temperature:21.1 Humidity:25.39 Light:0 CO2:450 HumidityRatio:0.003925619
0 Temperature:21.15 Humidity:25.39 Light:0 CO2:446 HumidityRatio:0.003937767
0 Temperature:21.1 Humidity:25.39 Light:0 CO2:444 HumidityRatio:0.003925619
0 Temperature:21.125 Humidity:25.39 Light:0 CO2:447.5 HumidityRatio:0.003931689
0 Temperature:21.13333333 Humidity:25.39 Light:0 CO2:443.3333333 HumidityRatio:0.003933714
0 Temperature:21.1 Humidity:25.34 Light:0 CO2:443.5 HumidityRatio:0.00391784
0 Temperature:21.1 Humidity:25.34 Light:0 CO2:444 HumidityRatio:0.00391784
0 Temperature:21.15 Humidity:25.34 Light:0 CO2:449 HumidityRatio:0.003929964
0 Temperature:21.2 Humidity:25.29 Light:0 CO2:449.3333333 HumidityRatio:0.003934293
0 Temperature:21.15 Humidity:25.29 Light:0 CO2:448 HumidityRatio:0.003922161
0 Temperature:21.15 Humidity:25.245 Light:0 CO2:449.5 HumidityRatio:0.003915138
0 Temperature:21.2 Humidity:25.245 Light:0 CO2:450 HumidityRatio:0.003927249
0 Temperature:21.2 Humidity:25.2 Light:0 CO2:447 HumidityRatio:0.003920204
0 Temperature:21.2 Humidity:25.2 Light:0 CO2:446 HumidityRatio:0.003920204
0 Temperature:21.13333333 Humidity:25.2 Light:0 CO2:443 HumidityRatio:0.003904093
0 Temperature:21.16666667 Humidity:25.2 Light:0 CO2:444 HumidityRatio:0.003912141
0 Temperature:21.2 Humidity:25.2 Light:0 CO2:444.5 HumidityRatio:0.003920204
0 Temperature:21.2 Humidity:25.2 Light:0 CO2:445 HumidityRatio:0.003920204
0 Temperature:21.2 Humidity:25.2 Light:0 CO2:451 HumidityRatio:0.003920204
0 Temperature:21.2 Humidity:25.2 Light:0 CO2:450 HumidityRatio:0.003920204
0 Temperature:21.2 Humidity:25.2 Light:0 CO2:444 HumidityRatio:0.003920204
0 Temperature:21.2 Humidity:25.2 Light:0 CO2:443 HumidityRatio:0.003920204
0 Temperature:21.2 Humidity:25.1 Light:0 CO2:438.5 HumidityRatio:0.00390455
0 Temperature:21.2 Humidity:25.1 Light:0 CO2:441 HumidityRatio:0.00390455
0 Temperature:21.2 Humidity:25.1 Light:0 CO2:444 HumidityRatio:0.00390455
0 Temperature:21.2 Humidity:25.15 Light:0 CO2:441.5 HumidityRatio:0.003912377
0 Temperature:21.2 Humidity:25.1 Light:0 CO2:441 HumidityRatio:0.00390455
0 Temperature:21.2 Humidity:25.1 Light:0 CO2:439.5 HumidityRatio:0.00390455
0 Temperature:21.2 Humidity:25.1 Light:0 CO2:441 HumidityRatio:0.00390455
0 Temperature:21.2 Humidity:25.1 Light:0 CO2:442 HumidityRatio:0.00390455
0 Temperature:21.2 Humidity:25.1 Light:0 CO2:441 HumidityRatio:0.00390455
0 Temperature:21.2 Humidity:25.1 Light:0 CO2:436 HumidityRatio:0.00390455
0 Temperature:21.2 Humidity:25.1 Light:0 CO2:442.5 HumidityRatio:0.00390455
0 Temperature:21.2 Humidity:25.1 Light:0 CO2:446 HumidityRatio:0.00390455
0 Temperature:21.2 Humidity:25.1 Light:0 CO2:443 HumidityRatio:0.00390455
0 Temperature:21.2 Humidity:25.1 Light:0 CO2:437.5 HumidityRatio:0.00390455
0 Temperature:21.2 Humidity:25.1 Light:0 CO2:440.5 HumidityRatio:0.00390455
0 Temperature:21.2 Humidity:25.05 Light:0 CO2:439.5 HumidityRatio:0.003896723
0 Temperature:21.2 Humidity:25 Light:0 CO2:443 HumidityRatio:0.003888897
0 Temperature:21.2 Humidity:25 Light:0 CO2:443 HumidityRatio:0.003888897
0 Temperature:21.2 Humidity:25 Light:0 CO2:438.5 HumidityRatio:0.003888897
0 Temperature:21.2 Humidity:25 Light:0 CO2:438 HumidityRatio:0.003888897
0 Temperature:21.2 Humidity:25 Light:0 CO2:442.3333333 HumidityRatio:0.003888897
0 Temperature:21.2 Humidity:25 Light:0 CO2:448 HumidityRatio:0.003888897
0 Temperature:21.2 Humidity:25.1 Light:0 CO2:447.5 HumidityRatio:0.00390455
0 Temperature:21.125 Humidity:25.1 Light:0 CO2:445.75 HumidityRatio:0.003886501
0 Temperature:21.1 Humidity:25 Light:0 CO2:439 HumidityRatio:0.003864945
0 Temperature:21.1 Humidity:25.1 Light:0 CO2:440 HumidityRatio:0.003880502
0 Temperature:21.1 Humidity:25.1 Light:0 CO2:441.5 HumidityRatio:0.003880502
0 Temperature:21.1 Humidity:25.06666667 Light:0 CO2:439 HumidityRatio:0.003875316
0 Temperature:21.1 Humidity:25 Light:0 CO2:439 HumidityRatio:0.003864945
0 Temperature:21.1 Humidity:25.1 Light:0 CO2:437.5 HumidityRatio:0.003880502
0 Temperature:21.05 Humidity:25.05 Light:0 CO2:437.5 HumidityRatio:0.003860772
0 Temperature:21.1 Humidity:25.1 Light:0 CO2:439.3333333 HumidityRatio:0.003880502
0 Temperature:21.1 Humidity:25.1 Light:0 CO2:443 HumidityRatio:0.003880502
0 Temperature:21 Humidity:25 Light:0 CO2:440.5 HumidityRatio:0.003841124
0 Temperature:21 Humidity:25 Light:0 CO2:442.3333333 HumidityRatio:0.003841124
0 Temperature:21 Humidity:25 Light:0 CO2:440.6666667 HumidityRatio:0.003841124
0 Temperature:21 Humidity:25 Light:0 CO2:440 HumidityRatio:0.003841124
0 Temperature:21 Humidity:25 Light:0 CO2:439 HumidityRatio:0.003841124
0 Temperature:21 Humidity:25 Light:0 CO2:442 HumidityRatio:0.003841124
0 Temperature:21 Humidity:25 Light:0 CO2:443.5 HumidityRatio:0.003841124
0 Temperature:21 Humidity:25 Light:0 CO2:445 HumidityRatio:0.003841124
0 Temperature:21 Humidity:25 Light:0 CO2:445 HumidityRatio:0.003841124
0 Temperature:21 Humidity:25.05 Light:0 CO2:442.5 HumidityRatio:0.003848854
0 Temperature:21 Humidity:25.1 Light:0 CO2:440 HumidityRatio:0.003856584
0 Temperature:21 Humidity:25 Light:0 CO2:439.5 HumidityRatio:0.003841124
0 Temperature:21 Humidity:25 Light:0 CO2:438.5 HumidityRatio:0.003841124
0 Temperature:21 Humidity:25 Light:0 CO2:435 HumidityRatio:0.003841124
0 Temperature:21 Humidity:25 Light:0 CO2:439.5 HumidityRatio:0.003841124
0 Temperature:21 Humidity:25 Light:0 CO2:440.5 HumidityRatio:0.003841124
0 Temperature:21 Humidity:25 Light:0 CO2:439.5 HumidityRatio:0.003841124
0 Temperature:21 Humidity:25 Light:0 CO2:441 HumidityRatio:0.003841124
0 Temperature:21 Humidity:25 Light:0 CO2:442 HumidityRatio:0.003841124
0 Temperature:21 Humidity:25 Light:0 CO2:445 HumidityRatio:0.003841124
0 Temperature:21 Humidity:25 Light:0 CO2:444 HumidityRatio:0.003841124
0 Temperature:21 Humidity:25 Light:0 CO2:445 HumidityRatio:0.003841124
0 Temperature:21 Humidity:24.89 Light:0 CO2:444 HumidityRatio:0.003824119
0 Temperature:21 Humidity:24.89 Light:0 CO2:443 HumidityRatio:0.003824119
0 Temperature:21 Humidity:24.89 Light:0 CO2:448 HumidityRatio:0.003824119
0 Temperature:21.05 Humidity:24.945 Light:0 CO2:443 HumidityRatio:0.003844489
0 Temperature:21.05 Humidity:24.945 Light:0 CO2:440 HumidityRatio:0.003844489
0 Temperature:21 Humidity:24.89 Light:0 CO2:440 HumidityRatio:0.003824119
0 Temperature:21.03333333 Humidity:24.92666667 Light:0 CO2:441 HumidityRatio:0.00383769
0 Temperature:21.05 Humidity:24.945 Light:0 CO2:440.5 HumidityRatio:0.003844489
0 Temperature:21.05 Humidity:24.945 Light:0 CO2:444.5 HumidityRatio:0.003844489
0 Temperature:21.1 Humidity:25 Light:0 CO2:446 HumidityRatio:0.003864945
0 Temperature:21.05 Humidity:24.945 Light:0 CO2:442.5 HumidityRatio:0.003844489
0 Temperature:21 Humidity:24.89 Light:0 CO2:439 HumidityRatio:0.003824119
0 Temperature:21.1 Humidity:24.89 Light:0 CO2:441 HumidityRatio:0.003847834
0 Temperature:21.1 Humidity:24.89 Light:0 CO2:438.3333333 HumidityRatio:0.003847834
0 Temperature:21.03333333 Humidity:24.89 Light:0 CO2:439.5 HumidityRatio:0.00383201
0 Temperature:21.075 Humidity:24.9725 Light:0 CO2:440.75 HumidityRatio:0.003854707
0 Temperature:21.03333333 Humidity:24.92666667 Light:0 CO2:437 HumidityRatio:0.00383769
0 Temperature:21.1 Humidity:24.945 Light:0 CO2:440.5 HumidityRatio:0.00385639
0 Temperature:21.1 Humidity:24.9175 Light:0 CO2:442.25 HumidityRatio:0.003852112
0 Temperature:21.1 Humidity:24.89 Light:0 CO2:435 HumidityRatio:0.003847834
0 Temperature:21.1 Humidity:24.89 Light:0 CO2:435.5 HumidityRatio:0.003847834
0 Temperature:21.1 Humidity:24.89 Light:0 CO2:432 HumidityRatio:0.003847834
0 Temperature:21.1 Humidity:24.89 Light:0 CO2:439.5 HumidityRatio:0.003847834
0 Temperature:21.05 Humidity:24.84 Light:0 CO2:442.5 HumidityRatio:0.003828207
0 Temperature:21.1 Humidity:24.89 Light:0 CO2:438.5 HumidityRatio:0.003847834
0 Temperature:21.05 Humidity:24.84 Light:0 CO2:435.5 HumidityRatio:0.003828207
0 Temperature:21.06666667 Humidity:24.85666667 Light:0 CO2:437.3333333 HumidityRatio:0.003834741
0 Temperature:21.1 Humidity:24.89 Light:0 CO2:437 HumidityRatio:0.003847834
0 Temperature:21.03333333 Humidity:24.82333333 Light:0 CO2:438 HumidityRatio:0.003821683
0 Temperature:21.025 Humidity:24.84 Light:0 CO2:435 HumidityRatio:0.003822295
0 Temperature:21 Humidity:24.79 Light:0 CO2:440 HumidityRatio:0.003808661
0 Temperature:21 Humidity:24.82333333 Light:0 CO2:441.3333333 HumidityRatio:0.003813814
0 Temperature:21 Humidity:24.85666667 Light:0 CO2:435 HumidityRatio:0.003818966
0 Temperature:21 Humidity:24.89 Light:0 CO2:432 HumidityRatio:0.003824119
0 Temperature:21 Humidity:24.89 Light:0 CO2:435.5 HumidityRatio:0.003824119
0 Temperature:21 Humidity:24.89 Light:0 CO2:444 HumidityRatio:0.003824119
0 Temperature:21 Humidity:24.84 Light:0 CO2:444.5 HumidityRatio:0.00381639
0 Temperature:21 Humidity:24.89 Light:0 CO2:446 HumidityRatio:0.003824119
0 Temperature:21 Humidity:24.89 Light:0 CO2:445 HumidityRatio:0.003824119
0 Temperature:21 Humidity:24.89 Light:0 CO2:438.3333333 HumidityRatio:0.003824119
0 Temperature:21 Humidity:24.89 Light:0 CO2:445.5 HumidityRatio:0.003824119
0 Temperature:21 Humidity:24.89 Light:0 CO2:439 HumidityRatio:0.003824119
0 Temperature:21 Humidity:24.89 Light:0 CO2:439 HumidityRatio:0.003824119
0 Temperature:20.945 Humidity:24.89 Light:0 CO2:439.5 HumidityRatio:0.003811131
0 Temperature:20.96333333 Humidity:24.89 Light:0 CO2:443.3333333 HumidityRatio:0.003815456
0 Temperature:20.89 Humidity:24.89 Light:0 CO2:443.5 HumidityRatio:0.003798181
0 Temperature:20.92666667 Humidity:24.89 Light:0 CO2:444 HumidityRatio:0.00380681
0 Temperature:21 Humidity:24.89 Light:0 CO2:447.5 HumidityRatio:0.003824119
0 Temperature:20.89 Humidity:24.89 Light:0 CO2:445.5 HumidityRatio:0.003798181
0 Temperature:20.89 Humidity:24.89 Light:0 CO2:443 HumidityRatio:0.003798181
0 Temperature:20.89 Humidity:24.89 Light:0 CO2:438 HumidityRatio:0.003798181
0 Temperature:20.89 Humidity:24.89 Light:0 CO2:428 HumidityRatio:0.003798181
0 Temperature:20.89 Humidity:24.89 Light:0 CO2:431 HumidityRatio:0.003798181
0 Temperature:20.89 Humidity:24.89 Light:0 CO2:441 HumidityRatio:0.003798181
0 Temperature:20.89 Humidity:24.89 Light:0 CO2:446 HumidityRatio:0.003798181
0 Temperature:20.89 Humidity:24.89 Light:0 CO2:447 HumidityRatio:0.003798181
0 Temperature:20.89 Humidity:24.89 Light:0 CO2:439 HumidityRatio:0.003798181
0 Temperature:20.89 Humidity:24.89 Light:0 CO2:438.3333333 HumidityRatio:0.003798181
0 Temperature:20.89 Humidity:24.89 Light:0 CO2:442 HumidityRatio:0.003798181
0 Temperature:20.92666667 Humidity:24.79 Light:0 CO2:443.3333333 HumidityRatio:0.003791422
0 Temperature:20.89 Humidity:24.79 Light:0 CO2:448 HumidityRatio:0.003782829
0 Temperature:20.89 Humidity:24.79 Light:0 CO2:444.5 HumidityRatio:0.003782829
0 Temperature:20.92666667 Humidity:24.79 Light:0 CO2:443.3333333 HumidityRatio:0.003791422
0 Temperature:20.945 Humidity:24.79 Light:0 CO2:445 HumidityRatio:0.003795725
0 Temperature:21 Humidity:24.7 Light:0 CO2:445 HumidityRatio:0.003794749
0 Temperature:21 Humidity:24.7 Light:0 CO2:443.5 HumidityRatio:0.003794749
0 Temperature:21 Humidity:24.7 Light:0 CO2:439 HumidityRatio:0.003794749
0 Temperature:21 Humidity:24.7 Light:0 CO2:441.5 HumidityRatio:0.003794749
